Location_ID;Checklist_ID;Latitude.x;Longitude.x;Date;JulianDate;Time;MinutesSinceDawn;Year;Observer;Count;Occur;Latitude.y;Longitude.y;DistanceToRiver;CanopyCover_165;ConiferCover_165;HardwoodCover_165;ShrubCover_165;OakCover_165;DiameterDiversityIndex_165;TreeBasalArea_165;DensityLiveTrees_165;CompoundTopographicIndex_mean165;Elevation_mean165;Slope_mean165;TemperateFreshwaterMeadowMarsh_165;CultivatedCropland_165;PastureHay_165;WoodyAgriculture_165;TemperateGrasslandShrublandMeadow_165;TemperateForest_165;DevelopedOpenSpace_165;DevelopedLowIntensity_165;DevelopedMediumIntensity_165;DevelopedHighIntensity_165;UplandPrairieSavannah_165;WetPrairie_165;Oaks_165;CanopyCover_315;ConiferCover_315;HardwoodCover_315;ShrubCover_315;OakCover_315;DiameterDiversityIndex_315;TreeBasalArea_315;DensityLiveTrees_315;CompoundTopographicIndex_mean315;Elevation_mean315;Slope_mean315;TemperateFreshwaterMeadowMarsh_315;CultivatedCropland_315;PastureHay_315;WoodyAgriculture_315;TemperateGrasslandShrublandMeadow_315;TemperateForest_315;DevelopedOpenSpace_315;DevelopedLowIntensity_315;DevelopedMediumIntensity_315;DevelopedHighIntensity_315;UplandPrairieSavannah_315;WetPrairie_315;Oaks_315
44.29573_-123.34458;44.29573_-123.34458_156_225_12;44.29573;-123.34458;06.04.2012;156;07:53:00;225;12;WDRobinson;0;0;44.29573;-123.34458;577.0615234;54.84777832;42.27428818;19.2288208;33.12057877;9.629570961;2.966376781;24.05152512;860.3811035;8.006390572;392.5389099;5.718737602;0;3.305785179;0;0;2.479338884;85.95041656;0;7.438016415;0;0;2.479338884;0;38.01652908;57.66500473;45.85196304;18.97575951;33.19523239;6.902006149;3.098460436;26.20244789;871.418335;7.395539284;422.1464844;6.73202467;0;9.297052383;0;0.226757362;0.90702945;76.87075043;1.8140589;2.721088409;0;0;0.90702945;0;27.89115715
44.2958_-123.33543;44.2958_-123.33543_156_218_12;44.2958;-123.33543;06.04.2012;156;07:46:00;218;12;WDRobinson;1;1;44.2958;-123.33543;67.08203888;18.55180931;12.98597145;7.140271664;12.62494469;5.157474518;1.343646288;8.551462173;167.9538422;7.815740585;426.4496765;4.632399082;0;0;44.62809753;1.65289259;1.65289259;40.49586868;6.611570358;4.958677769;0;0;1.65289259;0;21.48760414;36.03369522;30.95020103;8.420342445;20.36309814;3.076433897;2.091712952;17.09829903;457.0132751;7.759708405;432.6122742;4.604979992;0;0;36.73469543;0.90702945;0.453514725;54.87528229;3.854875326;3.174603224;0;0;0.453514725;0;19.95464897
44.296_-123.51449;44.296_-123.51449_191_226_12;44.296;-123.51449;07.09.2012;191;08:03:00;226;12;WDRobinson;0;0;44.296;-123.51449;60;68.77616882;61.20193481;20.4200325;40.80705643;2.179157019;3.213533163;31.12356758;897.9423828;6.224357128;1546.888428;17.56682396;0;0;0;0;0;89.25619507;10.74380207;0;0;0;0;0;0;61.92825699;54.63863373;20.15817261;37.31200409;0.634266913;2.875303745;27.82911491;877.4008789;5.941429615;1578.351929;19.319767;0;0;0;0;0;90.02267456;9.977324486;0;0;0;0;0;0
44.2963_-123.37775;44.2963_-123.37775_156_274_12;44.2963;-123.37775;06.04.2012;156;08:42:00;274;12;WDRobinson;2;1;44.2963;-123.37775;123.6931686;15.50649643;13.85311508;3.11593461;6.8170228;0.35282892;1.075565338;7.645084858;136.280304;6.617717743;575.5350952;6.20240736;0;13.22314072;9.090909004;42.14876175;0;19.83471107;15.70247936;0;0;0;0;0;4.132231236;29.00601006;26.30968857;5.819578648;15.90125084;1.347216368;1.856780529;14.07242393;289.0510254;6.71214056;540.2131958;7.96646595;0;24.48979568;6.802721024;15.1927433;0;41.49659729;11.11111069;0.90702945;0;0;0;0;5.215419292
44.2967_-123.25514;44.2967_-123.25514_145_179_12;44.2967;-123.25514;5/24/2012;145;07:16:00;179;12;WDRobinson;1;1;44.2967;-123.25514;192.0937347;0;0;0;0;0;0;0;0;9.719509125;291.4030457;0.381128013;0;93.38842773;0;0;0;0.826446295;5.785123825;0;0;0;0;0;0.826446295;2.333954573;0.392883658;1.986852646;2.227896929;2.086959839;0.141524717;1.123553753;39.17466736;9.837677956;290.278717;0.555716395;0;69.61450958;18.14058876;2.267573595;0;4.988662243;4.53514719;0.453514725;0;0;0;0;4.761904716
44.29686_-123.61671;44.29686_-123.61671_158_257_12;44.29686;-123.61671;06.06.2012;158;08:25:00;257;12;WDRobinson;0;0;44.29686;-123.61671;94.86833191;63.4459343;59.19802475;10.25107288;15.13884258;0;2.064861059;21.91247749;755.6238403;6.142670631;1242.729614;12.61266899;0;0;0;0;0;8.264462471;15.70247936;0;0;0;0;0;0;63.1866951;57.77280045;12.37892628;20.56290436;0.030269613;2.219908953;23.10470772;827.0206299;6.053010941;1245.108032;16.80846214;0;0;0;0;0;18.14058876;10.20408154;0;0;0;0;0;0
44.29726_-123.6504;44.29726_-123.6504_155_190_12;44.29726;-123.6504;06.03.2012;155;07:20:00;190;12;WDRobinson;0;0;44.29726;-123.6504;0;49.03685379;35.78046036;22.41682243;43.20149994;0;3.815271139;30.82027054;340.8571472;6.240757465;565.2637939;14.22284317;0;0;0;0;0;85.12397003;14.87603283;0;0;0;0;0;0;57.84100723;41.17557907;28.04133415;40.18012238;0;4.000999928;32.2877655;473.8137512;6.655953407;570.9633789;14.40708733;0;0;0;0;0;91.60997772;8.390022278;0;0;0;0;0;0
44.29728_-123.42887;44.29728_-123.42887_160_221_12;44.29728;-123.42887;06.08.2012;160;07:47:00;221;12;WDRobinson;0;0;44.29728;-123.42887;84.85281372;61.55280304;57.95274353;8.126598358;24.59000587;0;2.149379253;20.04756165;755.1837158;6.567709923;845.3476563;19.78303337;0;0;0;0;0;20.66115761;14.87603283;0;0;0;0;0;5.785123825;60.35044098;54.79033279;12.7480402;28.30929756;0.303437203;2.429533482;21.62073517;744.9049683;6.335101604;878.4960938;19.94505882;0;0;0;0;0;45.57823181;7.2562356;0;0;0;0;0;4.081632614
44.29743_-123.55229;44.29743_-123.55229_158_124_12;44.29743;-123.55229;06.06.2012;158;06:12:00;124;12;WDRobinson;0;0;44.29743;-123.55229;30;65.61541748;59.6006813;12.61634636;46.20554733;0;3.903395891;41.30968094;569.5551758;5.864731312;1902.198242;19.91739845;0;0;0;0;0;53.7190094;16.52892494;0;0;0;0;0;0;66.88941956;63.05609512;8.988080025;57.14616394;0;4.558183193;52.01682281;513.3688354;6.046154022;1915.781616;19.15391541;0;0;0;0;0;53.96825409;14.28571415;0;0;0;0;0;0
44.29878_-123.32709;44.29878_-123.32709_156_210_12;44.29878;-123.32709;06.04.2012;156;07:38:00;210;12;WDRobinson;2;1;44.29878;-123.32709;84.85281372;22.95657158;19.84189034;5.63893795;14.11319733;2.476940632;1.330066919;10.80319881;291.624939;7.572173119;397.5881958;7.163002968;0;8.264462471;42.97520828;6.611570358;0;36.36363602;0;5.785123825;0;0;0;0;13.22314072;23.98535156;21.38385582;5.005371094;12.61140537;1.535836101;1.240085959;10.94218636;300.0192566;7.411925316;412.8780212;6.670329094;0;16.32653046;40.36281204;3.6281178;0;34.92063522;2.494331121;2.267573595;0;0;0;0;13.378685
44.29913_-123.44826;44.29913_-123.44826_160_245_12;44.29913;-123.44826;06.08.2012;160;08:11:00;245;12;WDRobinson;0;0;44.29913;-123.44826;134.1640778;65.9254303;63.10352325;10.74824238;40.74118042;0.03607025;4.045939445;37.54186249;751.8392334;6.633277416;1145.911865;13.04947186;0;0;0;0;0;43.801651;19.83471107;0;0;0;0;0;0;68.56206512;65.15677643;11.7691164;44.68467712;0.053395692;4.57945919;40.42364883;709.8455811;6.845090866;1160.073853;12.74281693;0;0;0;0;0;61.22449112;13.15192699;0;0;0;0;0;0
44.29916_-123.36625;44.29916_-123.36625_156_255_12;44.29916;-123.36625;06.04.2012;156;08:23:00;255;12;WDRobinson;1;1;44.29916;-123.36625;192.0937347;0;0;0;0;0;0;0;0;8.060459137;363.8664856;3.075692892;0;40.49586868;38.84297562;5.785123825;0;0;0.826446295;14.04958725;0;0;0;0;0;5.849197865;3.908795834;2.515706301;5.076636791;1.51951015;0.329879582;2.287688255;91.37164307;8.515499115;367.4865112;3.200303555;0;32.19954681;42.63038635;3.6281178;0;10.88435364;4.988662243;5.668934345;0;0;0;0;6.575963497
44.29919_-123.64748;44.29919_-123.64748_155_183_12;44.29919;-123.64748;06.03.2012;155;07:13:00;183;12;WDRobinson;1;1;44.29919;-123.64748;0;61.97980499;47.53397751;26.76605415;43.26760101;0;4.99307251;40.47802353;349.6793518;6.254138947;657.0241699;14.46610165;0;0;0;0;0;89.25619507;10.74380207;0;0;0;0;0;0;62.22555161;48.59776688;24.50435448;41.9792366;0;4.467657089;35.95921326;440.5472717;6.035076618;672.1716919;15.02413654;0;0;0;0;0;85.94104004;6.349206448;0;0;0;0;0;0
44.29956_-123.42214;44.29956_-123.42214_160_213_12;44.29956;-123.42214;06.08.2012;160;07:39:00;213;12;WDRobinson;0;0;44.29956;-123.42214;169.7056274;70.17658234;65.83537292;13.48756599;40.92437744;0.110321485;3.663594246;34.22192764;652.1758423;6.56853199;630.3598633;12.17314243;0;0;0;0;0;87.603302;9.917355537;0;0;0;0;0;0;67.26010895;60.22212219;18.47305679;38.6952858;1.317186356;3.482438564;31.17154694;655.1345215;6.717538357;644;13.62833309;0;0;0;0;0;89.34240723;5.895691395;0;0;0;0;0;0.90702945
44.29958_-123.37437;44.29958_-123.37437_156_263_12;44.29958;-123.37437;06.04.2012;156;08:31:00;263;12;WDRobinson;0;0;44.29958;-123.37437;161.5549469;19.11248207;17.48023987;3.269975185;10.51116943;0.725464463;1.19629252;10.04902649;206.706604;7.092350483;490.0626221;5.796014309;0;47.93388367;0;11.57024765;0;30.57851219;9.917355537;0;0;0;0;0;4.958677769;19.42833138;15.9586277;6.046543121;10.00818157;1.362877727;1.138492107;9.569207191;247.4188385;6.871246815;492.2061157;6.390211582;0;46.71201706;0;14.0589571;3.174603224;30.15872955;5.895691395;0;0;0;3.174603224;0;6.802721024
44.29962_-123.31805;44.29962_-123.31805_156_201_12;44.29962;-123.31805;06.04.2012;156;07:29:00;201;12;WDRobinson;1;1;44.29962;-123.31805;150;0.168819845;0.168819845;0;0.00677686;0;0.009921487;0.025756197;6.104298592;8.075221062;361.8167114;4.740528584;0;42.97520828;36.36363602;9.090909004;0;0.826446295;0;10.74380207;0;0;0;0;0.826446295;0.324241281;0.324241281;0;0.013015873;0;0.019055557;0.049468253;11.72412872;8.048127174;374.5399475;4.99465847;0;61.67800522;14.96598625;13.378685;0;1.8140589;2.267573595;5.895691395;0;0;0;0;1.8140589
44.29971_-123.63914;44.29971_-123.63914_155_176_12;44.29971;-123.63914;06.03.2012;155;07:06:00;176;12;WDRobinson;0;0;44.29971;-123.63914;120;54.76108932;43.87565994;17.14302254;25.06045723;0;2.179020643;20.56606865;589.9823608;6.651974678;631.2598267;18.32020569;0;0;0;0;0;30.57851219;19.00826454;0;0;0;0;0;0;58.98319626;46.38713074;19.62529373;27.86683273;0;2.26087904;20.89275932;797.8024292;6.162062645;693.2349243;19.31975174;0;0;0;0;0;43.99092865;10.65759659;0;0;0;0;0;0
44.29994_-123.39388;44.29994_-123.39388_156_310_12;44.29994;-123.39388;06.04.2012;156;09:18:00;310;12;WDRobinson;2;1;44.29994;-123.39388;42.42640686;39.55545425;33.20849609;12.02891827;21.6979084;3.813290834;2.004421473;16.13796997;528.0357056;7.876046658;565.7040405;5.62743187;0;0;0;0;0;59.50413132;0.826446295;9.917355537;0;0;0;0;32.23140335;53.11471176;47.35258102;12.78850174;24.9966259;2.432991982;2.499436378;21.89932442;697.3248291;7.318711758;585.2831421;6.359093189;0;0;0;0;0.680272102;66.43991089;7.02947855;4.761904716;0;0;0.680272102;0;29.4784584
44.29996_-123.20934;44.29996_-123.20934_144_314_12;44.29996;-123.20934;5/23/2012;144;09:32:00;314;12;WDRobinson;0;0;44.29996;-123.20934;234.3074951;4.926093578;0.907192528;4.276314259;5.171321392;3.532836437;0.263056189;2.082711458;94.74018097;10.51926613;290.7923584;0.330104262;6.611570358;71.07437897;0;4.132231236;0;10.74380207;0;5.785123825;1.65289259;0;0;6.611570358;8.264462471;8.241682053;3.074118614;5.597240448;7.678014755;4.170716763;0.432130605;3.375405788;149.9245911;10.37204266;290.9912415;0.451731831;3.174603224;71.20181274;4.53514719;2.040816307;0;14.96598625;0;2.494331121;1.360544205;0;0;3.174603224;10.43083858
44.3005_-123.38385;44.3005_-123.38385_156_302_12;44.3005;-123.38385;06.04.2012;156;09:10:00;302;12;WDRobinson;2;1;44.3005;-123.38385;30;39.52267075;28.42024612;15.43506908;29.11779404;8.572115898;2.367730618;14.52801991;462.113739;8.007248878;408.9963989;6.738831997;0;0;0;0;12.39669418;80.16529083;7.438016415;0;0;0;12.39669418;0;32.23140335;47.12219238;37.44309235;15.29073048;29.68796921;7.165780067;2.73086381;20.42761993;543.5355225;7.659941673;432.6340027;7.249812126;0;0;0;0;3.401360512;83.21995544;13.378685;0;0;0;3.401360512;0;27.66439819
44.3005_-123.5563;44.3005_-123.5563_158_117_12;44.3005;-123.5563;06.06.2012;158;06:05:00;117;12;WDRobinson;1;1;44.3005;-123.5563;0;64.64083862;59.05034256;12.9658308;62.23446274;0;5.448804379;55.59141541;411.802063;6.761243343;1601.005493;15.93948364;0;0;0;0;0;85.95041656;14.04958725;0;0;0;0;0;0;69.09386444;63.5870018;12.53808594;58.29267502;0;5.233335495;53.91332245;487.4631653;6.190135002;1645.685913;17.42868614;0;0;0;0;0;82.99319458;8.843537331;0;0;0;0;0;0
44.30112_-123.40443;44.30112_-123.40443_156_319_12;44.30112;-123.40443;06.04.2012;156;09:27:00;319;12;WDRobinson;2;1;44.30112;-123.40443;30;60.28938293;54.81658554;14.68306637;30.38037109;2.261097431;3.387163639;28.75509453;673.5603027;7.87004137;546.4908447;4.844628811;0;0;0;0;6.611570358;78.51239777;12.39669418;2.479338884;0;0;6.611570358;0;19.00826454;52.01123428;46.59793091;12.52924824;28.2571888;2.622498035;3.058547258;24.57238197;575.9330444;7.56269455;557.7374878;5.377206326;0;0;0;0;8.390022278;70.97505951;8.843537331;2.267573595;0;0;8.390022278;0;11.79138279
44.30119_-123.45;44.30119_-123.45_160_254_12;44.30119;-123.45;06.08.2012;160;08:20:00;254;12;WDRobinson;0;0;44.30119;-123.45;67.08203888;63.43576813;59.50795364;13.23889732;39.98488998;0.086396694;3.969316483;34.12791443;715.1459351;6.86042738;1123.73291;11.24089146;0;0;0;0;0;50.41322327;19.00826454;0;0;0;0;0;0;69.77233124;65.2990799;14.03475952;43.58640289;0.164510205;4.031432152;36.79212952;812.5009766;6.690705299;1141.068481;11.87023258;0;0;0;0;0;59.63718796;12.24489784;0;0;0;0;0;0
44.30138_-123.72201;44.30138_-123.72201_155_305_12;44.30138;-123.72201;06.03.2012;155;09:15:00;305;12;WDRobinson;0;0;44.30138;-123.72201;60;36.96003723;21.93070602;21.40234756;26.77396965;0.118886776;1.868004084;14.82334232;451.6621399;7.722979069;263.5488892;10.31904221;4.958677769;0;0;0;4.958677769;66.9421463;23.1404953;0;0;0;4.958677769;4.958677769;0;52.78516769;36.23175049;25.57696342;29.09636688;0.032619726;2.790932894;24.12590218;550.6610107;6.922939301;342.6389465;16.96782303;3.401360512;0.90702945;0;0;3.401360512;70.52154541;12.01814079;0;0;0;3.401360512;3.401360512;0.453514725
44.30145_-123.29548;44.30145_-123.29548_146_346_12;44.30145;-123.29548;5/25/2012;146;10:02:00;346;12;WDRobinson;0;0;44.30145;-123.29548;615.5485229;1.694910765;0.712373555;1.084953785;1.546281099;0.220642969;0.082520664;0.87157768;32.6071701;6.878149986;372.2811279;5.930756569;0;11.57024765;22.31404877;36.36363602;0;2.479338884;4.132231236;23.1404953;0;0;0;0;2.479338884;0.639451921;0.345029473;0.370653063;0.467346966;0.070436053;0.035497051;0.341951013;10.05941963;7.07369566;370.3248291;4.922198772;0;11.33786869;30.3854866;43.3106575;0;1.133786798;2.721088409;11.11111069;0;0;0;0;0.90702945
44.30161_-123.50522;44.30161_-123.50522_191_214_12;44.30161;-123.50522;07.09.2012;191;07:51:00;214;12;WDRobinson;0;0;44.30161;-123.50522;0;35.36226654;30.13589859;11.11541843;23.74156761;2.469715834;1.747933865;14.42660141;423.9651794;6.767010689;1198.776001;16.8763485;0;0;0;0;0;88.42974854;11.57024765;0;0;0;0;0;0;51.13249207;45.6498642;12.84149265;31.01408577;1.091189623;2.658039331;24.39073753;569.5233154;6.234923363;1250.778687;17.79276276;0;0;0;0;0;90.47618866;9.523809433;0;0;0;0;0;0
44.3018_-123.46671;44.3018_-123.46671_160_276_12;44.3018;-123.46671;06.08.2012;160;08:42:00;276;12;WDRobinson;0;0;44.3018;-123.46671;60;55.5843811;52.25076294;10.04126549;25.70544815;0.10292314;3.739941359;35.40770721;453.3955994;8.844669342;875.2888794;2.3522439;0;0;0;0;0;71.9008255;28.0991745;0;0;0;0;0;0;62.13927841;57.23102188;13.0381155;34.3418808;0.308771878;4.227889538;38.08327484;496.5333252;8.273997307;893.1505737;5.061137199;0;0;0;0;0;82.53968048;17.46031761;0;0;0;0;0;0
44.30186_-123.61803;44.30186_-123.61803_158_267_12;44.30186;-123.61803;06.06.2012;158;08:35:00;267;12;WDRobinson;0;0;44.30186;-123.61803;94.86833191;57.29611969;43.95579147;19.85106087;37.0002861;0.647723973;2.837282658;25.87524223;621.1677856;5.739935875;1041.422119;21.48017693;0;0;0;0;0;66.9421463;13.22314072;0;0;0;0;0;0;59.93131256;45.49771881;22.55845833;37.8693924;0.327119499;3.029561758;28.14585495;794.9418945;5.844332695;1049.865356;20.53787994;0;0;0;0;0;65.30612183;10.65759659;0;0;0;0;0;0
44.30223_-123.2399;44.30223_-123.2399_144_361_12;44.30223;-123.2399;5/23/2012;144;10:19:00;361;12;WDRobinson;0;0;44.30223;-123.2399;330;0;0;0;0;0;0;0;0;11.26070118;285.183075;0.130279034;0;86.7768631;0;0.826446295;0;0;5.785123825;6.611570358;0;0;0;0;0;0;0;0;0;0;0;0;0;10.45512867;285.2435913;0.264138728;0;90.24943542;0.90702945;1.360544205;0;0;2.947845697;4.53514719;0;0;0;0;0
44.30242_-123.41332;44.30242_-123.41332_160_204_12;44.30242;-123.41332;06.08.2012;160;07:30:00;204;12;WDRobinson;3;1;44.30242;-123.41332;0;39.79389191;36.5803833;6.959712505;21.78972816;1.80993557;2.156057835;17.48747063;480.8047791;7.866697311;459.6222229;6.344120979;8.264462471;0;0;0;2.479338884;67.76859283;19.00826454;0;0;0;2.479338884;8.264462471;20.66115761;49.65990067;43.58042908;12.7169323;32.58262253;2.679565907;2.79092598;22.33507919;574.3579102;7.412768841;481.9838562;8.319909096;3.174603224;0;0;0;0.90702945;75.0566864;15.64625835;0;0;0;0.90702945;3.174603224;9.523809433
44.30254_-123.45927;44.30254_-123.45927_160_270_12;44.30254;-123.45927;06.08.2012;160;08:36:00;270;12;WDRobinson;0;0;44.30254;-123.45927;84.85281372;59.96167755;53.65860367;15.91283989;39.58987045;1.575780988;4.183700085;32.75019073;516.0670776;7.563670158;926.3572388;8.791275978;0;0;0;0;0;80.99173737;19.00826454;0;0;0;0;0;0;64.04998779;58.07865524;16.00138664;47.77381897;0.906008422;4.810132027;39.88722992;558.446167;7.771242142;949.3387451;8.314507484;0;0;0;0;0;85.7142868;14.28571415;0;0;0;0;0;0
44.30291_-123.70551;44.30291_-123.70551_164_340_12;44.30291;-123.70551;06.12.2012;164;09:46:00;340;12;WDRobinson;0;0;44.30291;-123.70551;0;64.39369965;60.51888657;10.20489979;37.16843033;0;4.490232944;42.54277039;377.272522;6.988378048;723.9728394;13.15287304;0;0;0;0;0;88.42974854;11.57024765;0;0;0;0;0;0;68.32312775;62.25058365;12.98420906;42.66989136;0;4.860956192;45.23559189;429.9959717;6.472446918;743.9078979;15.45042896;0;0;0;0;0;92.29025269;5.442176819;0;0;0;0;0;0
44.30317_-123.64333;44.30317_-123.64333_155_167_12;44.30317;-123.64333;06.03.2012;155;06:57:00;167;12;WDRobinson;0;0;44.30317;-123.64333;90;55.96672821;41.42132568;21.5259285;22.46270752;0.476736397;1.814101696;18.27410316;1011.441162;6.111540318;639.1486816;21.95166588;0;0;0;0;0;82.64463043;17.35537148;0;0;0;0;0;0;57.13823318;39.79520798;26.664505;29.16819382;0.333825171;2.211160421;20.08345604;974.546814;5.912651062;688.3231201;18.98498154;0;0;0;0;0;85.94104004;12.24489784;0;0;0;0;0;0
44.3039_-123.36583;44.3039_-123.36583_160_120_12;44.3039;-123.36583;06.08.2012;160;06:06:00;120;12;WDRobinson;1;1;44.3039;-123.36583;509.1168823;0;0;0;0;0;0;0;0;8.095392227;383.0803528;3.538731337;0;65.28925323;0;24.79338837;0;0;0;9.917355537;0;0;0;0;0;3.075505733;2.211173058;1.25010705;1.93398273;0.845511556;0.221840367;1.320159912;30.7387867;8.058663368;390.8920898;3.783390284;0;57.5963707;11.56462574;19.72789192;0;5.895691395;0;5.215419292;0;0;0;0;4.308390141
44.30445_-123.65952;44.30445_-123.65952_189_161_12;44.30445;-123.65952;07.07.2012;189;06:57:00;161;12;WDRobinson;0;0;44.30445;-123.65952;150;47.74607849;31.56749916;21.702528;33.12937546;0;2.244763613;18.32416725;473.414032;7.209898949;532.74646;12.50618458;0;0;0;0;0;80.99173737;19.00826454;0;0;0;0;0;0;58.50936127;36.48222351;30.94096565;37.58211899;0;2.904999495;24.05854034;568.6156006;6.76568222;574.9707642;16.79396057;0;0;0;0;0;87.30158997;8.163265228;0;0;0;0;0;0
44.30459_-123.69741;44.30459_-123.69741_164_330_12;44.30459;-123.69741;06.12.2012;164;09:36:00;330;12;WDRobinson;0;0;44.30459;-123.69741;67.08203888;70.64568329;64.62709045;13.07310295;26.43203354;0;3.821712255;39.94758987;493.708313;7.556396961;593.6849365;12.88138008;0;0;0;0;0;44.62809753;9.090909004;0;0;0;0;0;0;68.62824249;55.34972;21.3135128;36.10106277;0;4.258906841;39.83566284;464.6745911;7.037345886;614.4398804;14.75536156;0;0;0;0;0;63.94557953;4.988662243;0;0;0;0;0;0
44.30475_-123.55354;44.30475_-123.55354_166_232_12;44.30475;-123.55354;6/14/2012;166;07:57:00;232;12;WDRobinson;1;1;44.30475;-123.55354;30;58.68886948;42.40148926;26.94256592;56.77999878;0;4.986382484;42.34366226;341.0801697;6.58951807;1353.574341;16.16585159;0;0;0;0;0;84.2975235;15.70247936;0;0;0;0;0;0;65.81404114;54.39221191;21.69282341;55.4209404;0;5.428833008;49.57980728;428.7402039;6.382936001;1377.544678;16.81348228;0;0;0;0;0;87.30158997;9.297052383;0;0;0;0;0;0
44.30477_-123.25515;44.30477_-123.25515_145_170_12;44.30477;-123.25515;5/24/2012;145;07:07:00;170;12;WDRobinson;1;1;44.30477;-123.25515;270;0;0;0;0;0;0;0;0;9.48412323;284.9742432;0.655850708;0;75.20661163;12.39669418;0;0;0;4.132231236;7.438016415;0.826446295;0;0;0;0;0;0;0;0;0;0;0;0;9.816724777;284.7646179;0.525895715;0;79.13832092;6.802721024;0.90702945;0;0;4.761904716;4.308390141;4.081632614;0;0;0;0
44.30509_-123.24718;44.30509_-123.24718_144_368_12;44.30509;-123.24718;5/23/2012;144;10:26:00;368;12;WDRobinson;0;0;44.30509;-123.24718;150;0;0;0;0;0;0;0;0;10.0349865;284.2640076;0.416949004;0;2.479338884;79.3388443;0;0;0.826446295;17.35537148;0;0;0;0;0;0;0.880949199;0.195458502;0.713591397;0.630144;0.865061224;0.048524942;0.377444893;17.26800537;9.857451439;283.256073;0.60164994;0;40.36281204;48.75283432;0.680272102;0;1.360544205;6.349206448;1.133786798;1.360544205;0;0;0;0.453514725
44.3051_-123.29996;44.3051_-123.29996_146_315_12;44.3051;-123.29996;5/25/2012;146;09:31:00;315;12;WDRobinson;0;0;44.3051;-123.29996;108.1665421;1.399252057;0;1.399252057;1.266352892;1.445071101;0.078709096;0.551313221;31.2424736;8.891356468;298.8082275;1.956791639;2.479338884;2.479338884;92.5619812;0;0;2.479338884;0;0;0;0;0;2.479338884;2.479338884;0.58275938;0;0.58275938;0.568772554;0.477356464;0.029435374;0.18738617;17.06091309;8.888189316;304.2705383;1.997474551;0.680272102;8.163265228;79.81859589;1.587301612;0;0.90702945;0;8.843537331;0;0;0;0.680272102;0.680272102
44.3051_-123.31458;44.3051_-123.31458_156_194_12;44.3051;-123.31458;06.04.2012;156;07:22:00;194;12;WDRobinson;2;1;44.3051;-123.31458;254.5584412;0;0;0;0;0;0;0;0;7.593183994;354.7149353;3.583782673;0;46.2809906;14.87603283;31.40495872;0;0;0;7.438016415;0;0;0;0;0;0;0;0;0;0;0;0;0;7.902451038;353.3717041;3.556693792;0;36.73469543;24.03628159;34.46712112;0;0;1.8140589;2.947845697;0;0;0;0;0
44.30552_-123.6236;44.30552_-123.6236_158_274_12;44.30552;-123.6236;06.06.2012;158;08:42:00;274;12;WDRobinson;0;0;44.30552;-123.6236;60;61.49240112;47.9573288;25.7137413;33.08247757;0;4.098400116;34.38509369;436.378418;6.147579193;837.7626343;24.85084915;0;0;0;0;0;65.28925323;13.22314072;0;0;0;0;0;0;63.48205948;48.68774033;25.09642982;32.13620377;0;3.54283905;31.18400383;560.5159912;5.745763302;916.2923584;20.73986435;0;0;0;0;0;43.08390045;8.843537331;0;0;0;0;0;0
44.30571_-123.45423;44.30571_-123.45423_160_261_12;44.30571;-123.45423;06.08.2012;160;08:27:00;261;12;WDRobinson;1;1;44.30571;-123.45423;30;59.96591187;54.75426865;12.89076042;44.65520096;0.516393423;5.107976913;40.30797577;407.4797668;7.14521122;1048.492798;12.81822872;0;0;0;0;0;81.8181839;18.18181801;0;0;0;0;0;0;67.0398941;61.41604614;15.30708885;43.28884506;0.335236967;4.437113285;38.46545792;652.0239258;6.806250572;1084.961914;13.45407295;0;0;0;0;0;73.01587677;14.7392292;0;0;0;0;0;0
