Species;Distance;Detection;Int_1;Int_2;Int_3;Int_4;Int_5;RemovalInterval;Latitude;Longitude;Date;JulianDate;Time;MinutesSinceDawn;Year;Observer;Location_ID;Checklist_ID
amro;70;s;1;1;1;1;1;1;44.41943;-123.3186;10.06.2011;161;07:47:00;223;11;WDRobinson;44.41943_-123.3186;44.41943_-123.3186_161_223_11
amro;20;c;1;1;0;0;0;1;44.41943;-123.3186;10.06.2011;161;07:47:00;223;11;WDRobinson;44.41943_-123.3186;44.41943_-123.3186_161_223_11
amro;60;s;0;0;1;1;1;3;44.419437;-123.31609;10.06.2011;161;08:05:00;241;11;WDRobinson;44.419437_-123.31609;44.419437_-123.31609_161_241_11
amro;60;c;1;1;1;1;1;1;44.419443;-123.31358;10.06.2011;161;08:57:00;293;11;WDRobinson;44.419443_-123.31358;44.419443_-123.31358_161_293_11
amro;70;c;1;1;1;1;1;1;44.419443;-123.31358;10.06.2011;161;08:57:00;293;11;WDRobinson;44.419443_-123.31358;44.419443_-123.31358_161_293_11
amro;60;c;1;1;1;1;1;1;44.417643;-123.31357;10.06.2011;161;09:11:00;307;11;WDRobinson;44.417643_-123.31357;44.417643_-123.31357_161_307_11
amro;20;c;0;0;0;0;1;5;44.415849;-123.31104;10.06.2011;161;09:25:00;321;11;WDRobinson;44.415849_-123.31104;44.415849_-123.31104_161_321_11
amro;90;c;0;0;1;1;0;3;44.423045;-123.31359;10.06.2011;161;10:00:00;356;11;WDRobinson;44.423045_-123.31359;44.423045_-123.31359_161_356_11
amro;65;c;1;1;1;1;1;1;44.424859;-123.30858;10.06.2011;161;10:14:00;370;11;WDRobinson;44.424859_-123.30858;44.424859_-123.30858_161_370_11
amro;84;v;1;0;0;0;0;1;44.424859;-123.30858;28.05.2011;148;08:48:00;275;11;RPMoore;44.424859_-123.30858;44.424859_-123.30858_148_275_11
amro;100;s;1;1;1;1;1;1;44.395972;-123.33605;11.06.2011;162;07:56:00;232;11;WDRobinson;44.395972_-123.33605;44.395972_-123.33605_162_232_11
amro;50;s;1;1;1;1;1;1;44.395965;-123.33856;11.06.2011;162;08:12:00;248;11;WDRobinson;44.395965_-123.33856;44.395965_-123.33856_162_248_11
amro;100;cs;0;1;1;1;1;2;44.395957;-123.34107;11.06.2011;162;08:28:00;264;11;WDRobinson;44.395957_-123.34107;44.395957_-123.34107_162_264_11
amro;50;c;0;0;0;1;0;4;44.394591;-123.3386;11.06.2011;162;09:10:00;306;11;WDRobinson;44.394591_-123.3386;44.394591_-123.3386_162_306_11
amro;50;cs;0;1;1;0;0;2;44.394172;-123.33604;11.06.2011;162;09:21:00;317;11;WDRobinson;44.394172_-123.33604;44.394172_-123.33604_162_317_11
amro;70;cs;0;0;0;1;1;4;44.394179;-123.33353;11.06.2011;162;09:34:00;330;11;WDRobinson;44.394179_-123.33353;44.394179_-123.33353_162_330_11
amro;60;c;1;1;1;1;1;1;44.397802;-123.32602;11.06.2011;162;10:23:00;379;11;WDRobinson;44.397802_-123.32602;44.397802_-123.32602_162_379_11
amro;70;s;0;0;0;0;1;5;44.401366;-123.33859;12.06.2011;163;06:23:00;139;11;WDRobinson;44.401366_-123.33859;44.401366_-123.33859_163_139_11
amro;80;s;1;1;1;1;1;1;44.403159;-123.34112;12.06.2011;163;06:55:00;171;11;WDRobinson;44.403159_-123.34112;44.403159_-123.34112_163_171_11
amro;30;c;1;1;1;1;1;1;44.403167;-123.33861;12.06.2011;163;07:10:00;186;11;WDRobinson;44.403167_-123.33861;44.403167_-123.33861_163_186_11
amro;30;s;1;1;1;1;1;1;44.403167;-123.33861;12.06.2011;163;07:10:00;186;11;WDRobinson;44.403167_-123.33861;44.403167_-123.33861_163_186_11
amro;30;s;1;1;1;1;1;1;44.403174;-123.33609;12.06.2011;163;07:26:00;202;11;WDRobinson;44.403174_-123.33609;44.403174_-123.33609_163_202_11
amro;100;cs;1;1;1;1;1;1;44.404975;-123.3361;12.06.2011;163;07:42:00;218;11;WDRobinson;44.404975_-123.3361;44.404975_-123.3361_163_218_11
amro;30;c;1;1;1;1;1;1;44.404975;-123.3361;12.06.2011;163;07:42:00;218;11;WDRobinson;44.404975_-123.3361;44.404975_-123.3361_163_218_11
amro;30;c;1;1;1;1;0;1;44.421216;-123.32363;12.06.2011;163;08:16:00;252;11;RPMoore;44.421216_-123.32363;44.421216_-123.32363_163_252_11
amro;120;c;0;1;1;1;1;2;44.421216;-123.32363;18.06.2011;169;08:54:00;291;11;WDRobinson;44.421216_-123.32363;44.421216_-123.32363_169_291_11
amro;15;csv;0;1;0;0;0;2;44.423024;-123.32113;12.06.2011;163;09:22:00;318;11;RPMoore;44.423024_-123.32113;44.423024_-123.32113_163_318_11
amro;100;s;1;1;1;1;1;1;44.39778;-123.33355;12.06.2011;163;09:25:00;321;11;WDRobinson;44.39778_-123.33355;44.39778_-123.33355_163_321_11
amro;100;c;0;1;1;1;1;2;44.415842;-123.31356;14.06.2011;165;07:06:00;183;11;WDRobinson;44.415842_-123.31356;44.415842_-123.31356_165_183_11
amro;20;c;0;0;1;1;0;3;44.415842;-123.31356;14.06.2011;165;07:06:00;183;11;WDRobinson;44.415842_-123.31356;44.415842_-123.31356_165_183_11
amro;60;cs;1;1;1;0;1;1;44.414042;-123.31355;14.06.2011;165;07:20:00;197;11;WDRobinson;44.414042_-123.31355;44.414042_-123.31355_165_197_11
amro;50;cs;1;0;1;1;1;1;44.410454;-123.3085;14.06.2011;165;08:53:00;290;11;WDRobinson;44.410454_-123.3085;44.410454_-123.3085_165_290_11
amro;70;s;1;1;1;1;1;1;44.408654;-123.30849;14.06.2011;165;09:07:00;304;11;WDRobinson;44.408654_-123.30849;44.408654_-123.30849_165_304_11
amro;50;c;0;0;0;1;1;4;44.408647;-123.31101;14.06.2011;165;09:22:00;319;11;WDRobinson;44.408647_-123.31101;44.408647_-123.31101_165_319_11
amro;10;c;1;0;0;0;0;1;44.410448;-123.31102;14.06.2011;165;09:37:00;334;11;WDRobinson;44.410448_-123.31102;44.410448_-123.31102_165_334_11
amro;70;cs;1;1;1;1;1;1;44.412241;-123.31354;14.06.2011;165;10:03:00;360;11;WDRobinson;44.412241_-123.31354;44.412241_-123.31354_165_360_11
amro;40;c;0;0;0;1;1;4;44.396008;-123.3235;15.06.2011;166;06:16:00;133;11;WDRobinson;44.396008_-123.3235;44.396008_-123.3235_166_133_11
amro;70;c;0;1;0;0;0;2;44.396015;-123.32098;15.06.2011;166;06:34:00;151;11;WDRobinson;44.396015_-123.32098;44.396015_-123.32098_166_151_11
amro;50;cfv;0;0;0;1;0;4;44.396022;-123.31847;15.06.2011;166;06:46:00;163;11;WDRobinson;44.396022_-123.31847;44.396022_-123.31847_166_163_11
amro;50;cfv;0;0;0;1;0;4;44.396022;-123.31847;15.06.2011;166;06:46:00;163;11;WDRobinson;44.396022_-123.31847;44.396022_-123.31847_166_163_11
amro;60;s;1;1;1;1;1;1;44.399637;-123.31347;15.06.2011;166;07:17:00;194;11;WDRobinson;44.399637_-123.31347;44.399637_-123.31347_166_194_11
amro;40;csv;1;1;1;0;1;1;44.399631;-123.31598;15.06.2011;166;07:45:00;222;11;WDRobinson;44.399631_-123.31598;44.399631_-123.31598_166_222_11
amro;40;csv;1;1;1;0;1;1;44.399631;-123.31598;15.06.2011;166;07:45:00;222;11;WDRobinson;44.399631_-123.31598;44.399631_-123.31598_166_222_11
amro;70;c;1;1;1;1;0;1;44.399631;-123.31598;15.06.2011;166;07:45:00;222;11;WDRobinson;44.399631_-123.31598;44.399631_-123.31598_166_222_11
amro;70;s;0;0;0;1;1;4;44.399609;-123.32352;15.06.2011;166;08:33:00;270;11;WDRobinson;44.399609_-123.32352;44.399609_-123.32352_166_270_11
amro;25;s;1;1;1;1;1;1;44.401424;-123.3185;15.06.2011;166;09:04:00;301;11;WDRobinson;44.401424_-123.3185;44.401424_-123.3185_166_301_11
amro;20;c;0;1;1;1;1;2;44.401431;-123.31599;15.06.2011;166;09:17:00;314;11;WDRobinson;44.401431_-123.31599;44.401431_-123.31599_166_314_11
amro;60;s;0;1;0;0;0;2;44.403211;-123.32354;15.06.2011;166;10:27:00;384;11;WDRobinson;44.403211_-123.32354;44.403211_-123.32354_166_384_11
amro;50;s;0;0;0;1;1;4;44.40209;-123.323859;15.06.2011;166;10:51:00;408;11;WDRobinson;44.40209_-123.323859;44.40209_-123.323859_166_408_11
amro;75;s;0;0;0;1;1;4;44.403259;-123.30595;16.06.2011;167;06:11:00;128;11;WDRobinson;44.403259_-123.30595;44.403259_-123.30595_167_128_11
amro;70;cs;0;0;1;1;1;3;44.403259;-123.30595;16.06.2011;167;06:11:00;128;11;WDRobinson;44.403259_-123.30595;44.403259_-123.30595_167_128_11
amro;70;c;0;0;0;0;1;5;44.428404;-123.3287;16.06.2011;167;06:36:00;153;11;RPMoore;44.428404_-123.3287;44.428404_-123.3287_167_153_11
amro;50;c;1;1;1;0;0;1;44.404963;-123.304403;16.06.2011;167;06:50:00;167;11;WDRobinson;44.404963_-123.304403;44.404963_-123.304403_167_167_11
amro;50;s;1;1;1;1;1;1;44.404963;-123.304403;16.06.2011;167;06:50:00;167;11;WDRobinson;44.404963_-123.304403;44.404963_-123.304403_167_167_11
amro;65;s;1;1;1;1;1;1;44.4049;-123.3064;16.06.2011;167;07:06:00;183;11;WDRobinson;44.4049_-123.3064;44.4049_-123.3064_167_183_11
amro;50;s;0;1;1;0;0;2;44.404823;-123.308115;16.06.2011;167;07:21:00;198;11;WDRobinson;44.404823_-123.308115;44.404823_-123.308115_167_198_11
amro;13;cv;0;1;0;0;0;2;44.404823;-123.308115;16.06.2011;167;07:21:00;198;11;WDRobinson;44.404823_-123.308115;44.404823_-123.308115_167_198_11
amro;80;s;0;1;1;1;1;2;44.406853;-123.30848;16.06.2011;167;07:39:00;216;11;WDRobinson;44.406853_-123.30848;44.406853_-123.30848_167_216_11
amro;90;c;0;1;1;0;0;2;44.426603;-123.32869;16.06.2011;167;07:53:00;230;11;RPMoore;44.426603_-123.32869;44.426603_-123.32869_167_230_11
amro;90;c;0;1;1;0;1;2;44.399675;-123.301803;16.06.2011;167;08:09:00;246;11;WDRobinson;44.399675_-123.301803;44.399675_-123.301803_167_246_11
amro;35;c;0;0;1;0;0;3;44.397871;-123.3009;16.06.2011;167;08:21:00;258;11;WDRobinson;44.397871_-123.3009;44.397871_-123.3009_167_258_11
amro;50;c;1;1;1;1;0;1;44.390668;-123.30087;16.06.2011;167;09:09:00;306;11;WDRobinson;44.390668_-123.30087;44.390668_-123.30087_167_306_11
amro;50;c;0;0;1;1;1;3;44.390668;-123.30087;16.06.2011;167;09:09:00;306;11;WDRobinson;44.390668_-123.30087;44.390668_-123.30087_167_306_11
amro;15;csv;1;1;1;0;1;1;44.392469;-123.30088;16.06.2011;167;09:20:00;317;11;WDRobinson;44.392469_-123.30088;44.392469_-123.30088_167_317_11
amro;40;cv;1;0;0;1;1;1;44.394215;-123.300653;16.06.2011;167;09:31:00;328;11;WDRobinson;44.394215_-123.300653;44.394215_-123.300653_167_328_11
amro;50;s;1;1;1;0;0;1;44.379859;-123.30332;17.06.2011;168;06:30:00;147;11;WDRobinson;44.379859_-123.30332;44.379859_-123.30332_168_147_11
amro;60;c;0;0;0;1;0;4;44.379859;-123.30332;17.06.2011;168;06:30:00;147;11;WDRobinson;44.379859_-123.30332;44.379859_-123.30332_168_147_11
amro;35;s;1;1;1;1;1;1;44.381131;-123.303206;17.06.2011;168;06:42:00;159;11;WDRobinson;44.381131_-123.303206;44.381131_-123.303206_168_159_11
amro;60;s;1;1;1;1;1;1;44.381659;-123.30333;17.06.2011;168;06:59:00;176;11;WDRobinson;44.381659_-123.30333;44.381659_-123.30333_168_176_11
amro;18;c;1;1;1;1;1;1;44.381659;-123.30333;17.06.2011;168;06:59:00;176;11;WDRobinson;44.381659_-123.30333;44.381659_-123.30333_168_176_11
amro;85;s;0;0;1;1;1;3;44.38346;-123.30334;17.06.2011;168;07:15:00;192;11;WDRobinson;44.38346_-123.30334;44.38346_-123.30334_168_192_11
amro;50;s;0;0;0;1;1;4;44.38346;-123.30334;17.06.2011;168;07:15:00;192;11;WDRobinson;44.38346_-123.30334;44.38346_-123.30334_168_192_11
amro;20;cs;1;1;1;1;0;1;44.382553;-123.305155;17.06.2011;168;07:32:00;209;11;WDRobinson;44.382553_-123.305155;44.382553_-123.305155_168_209_11
amro;40;s;0;0;1;1;1;3;44.382553;-123.305155;17.06.2011;168;07:32:00;209;11;WDRobinson;44.382553_-123.305155;44.382553_-123.305155_168_209_11
amro;25;c;1;1;1;1;0;1;44.381587;-123.305824;17.06.2011;168;07:47:00;224;11;WDRobinson;44.381587_-123.305824;44.381587_-123.305824_168_224_11
amro;75;cs;1;1;1;1;1;1;44.380548;-123.305893;17.06.2011;168;08:01:00;238;11;WDRobinson;44.380548_-123.305893;44.380548_-123.305893_168_238_11
amro;20;c;1;1;1;1;1;1;44.380548;-123.305893;17.06.2011;168;08:01:00;238;11;WDRobinson;44.380548_-123.305893;44.380548_-123.305893_168_238_11
amro;10;cs;1;1;1;0;0;1;44.379852;-123.30583;17.06.2011;168;08:14:00;251;11;WDRobinson;44.379852_-123.30583;44.379852_-123.30583_168_251_11
amro;30;csv;1;1;1;1;1;1;44.378071;-123.29829;17.06.2011;168;08:38:00;275;11;WDRobinson;44.378071_-123.29829;44.378071_-123.29829_168_275_11
amro;30;csv;1;1;1;1;1;1;44.378071;-123.29829;17.06.2011;168;08:38:00;275;11;WDRobinson;44.378071_-123.29829;44.378071_-123.29829_168_275_11
amro;12;c;1;1;1;1;1;1;44.379872;-123.2983;17.06.2011;168;08:51:00;288;11;WDRobinson;44.379872_-123.2983;44.379872_-123.2983_168_288_11
amro;50;c;1;1;1;1;1;1;44.379872;-123.2983;17.06.2011;168;08:51:00;288;11;WDRobinson;44.379872_-123.2983;44.379872_-123.2983_168_288_11
amro;60;c;1;1;1;1;1;1;44.379872;-123.2983;17.06.2011;168;08:51:00;288;11;WDRobinson;44.379872_-123.2983;44.379872_-123.2983_168_288_11
amro;5;sv;1;0;0;0;0;1;44.38378;-123.298118;17.06.2011;168;09:09:00;306;11;WDRobinson;44.38378_-123.298118;44.38378_-123.298118_168_306_11
amro;25;c;1;0;1;1;1;1;44.38491;-123.297608;17.06.2011;168;09:23:00;320;11;WDRobinson;44.38491_-123.297608;44.38491_-123.297608_168_320_11
amro;18;cs;0;1;1;0;1;2;44.386284;-123.297326;17.06.2011;168;09:39:00;336;11;WDRobinson;44.386284_-123.297326;44.386284_-123.297326_168_336_11
amro;18;cs;0;1;1;0;1;2;44.386284;-123.297326;17.06.2011;168;09:39:00;336;11;WDRobinson;44.386284_-123.297326;44.386284_-123.297326_168_336_11
amro;100;c;1;1;1;0;1;1;44.406775;-123.33611;18.06.2011;169;05:46:00;103;11;WDRobinson;44.406775_-123.33611;44.406775_-123.33611_169_103_11
amro;40;c;0;1;1;1;0;2;44.412213;-123.32359;18.06.2011;169;06:50:00;167;11;WDRobinson;44.412213_-123.32359;44.412213_-123.32359_169_167_11
amro;75;s;0;0;0;0;1;5;44.417629;-123.31859;18.06.2011;169;08:08:00;245;11;WDRobinson;44.417629_-123.31859;44.417629_-123.31859_169_245_11
amro;35;cs;1;1;1;0;0;1;44.417622;-123.3211;18.06.2011;169;08:27:00;264;11;WDRobinson;44.417622_-123.3211;44.417622_-123.3211_169_264_11
amro;50;s;1;1;0;0;0;1;44.417622;-123.3211;18.06.2011;169;08:27:00;264;11;WDRobinson;44.417622_-123.3211;44.417622_-123.3211_169_264_11
amro;85;s;1;1;0;0;0;1;44.419423;-123.32111;18.06.2011;169;08:42:00;279;11;WDRobinson;44.419423_-123.32111;44.419423_-123.32111_169_279_11
amro;30;cs;1;1;1;1;1;1;44.419423;-123.32111;18.06.2011;169;08:42:00;279;11;WDRobinson;44.419423_-123.32111;44.419423_-123.32111_169_279_11
amro;20;c;1;1;0;0;0;1;44.419423;-123.32111;18.06.2011;169;08:42:00;279;11;WDRobinson;44.419423_-123.32111;44.419423_-123.32111_169_279_11
amro;80;c;0;1;1;1;1;2;44.379865;-123.30081;21.06.2011;172;09:09:00;305;11;RPMoore;44.379865_-123.30081;44.379865_-123.30081_172_305_11
amro;90;s;0;0;0;1;0;4;44.379865;-123.30081;21.06.2011;172;09:09:00;305;11;RPMoore;44.379865_-123.30081;44.379865_-123.30081_172_305_11
amro;0;c;0;0;0;1;0;4;44.379865;-123.30081;21.06.2011;172;09:09:00;305;11;RPMoore;44.379865_-123.30081;44.379865_-123.30081_172_305_11
amro;60;cs;1;1;1;1;1;1;44.379865;-123.30081;21.06.2011;172;09:09:00;305;11;RPMoore;44.379865_-123.30081;44.379865_-123.30081_172_305_11
amro;90;s;1;0;0;0;0;1;44.379865;-123.30081;21.06.2011;172;09:09:00;305;11;RPMoore;44.379865_-123.30081;44.379865_-123.30081_172_305_11
amro;70;c;1;1;1;1;1;1;44.379865;-123.30081;21.06.2011;172;09:09:00;305;11;RPMoore;44.379865_-123.30081;44.379865_-123.30081_172_305_11
amro;13;cv;0;0;0;1;0;4;44.379865;-123.30081;21.06.2011;172;09:09:00;305;11;RPMoore;44.379865_-123.30081;44.379865_-123.30081_172_305_11
amro;80;c;0;0;0;0;1;5;44.379865;-123.30081;21.06.2011;172;09:48:00;344;11;RPMoore;44.379865_-123.30081;44.379865_-123.30081_172_344_11
amro;30;s;1;1;1;1;1;1;44.408619;-123.32105;08.07.2011;189;06:53:00;159;11;WDRobinson;44.408619_-123.32105;44.408619_-123.32105_189_159_11
amro;90;s;0;0;0;1;1;4;44.408619;-123.32105;08.07.2011;189;06:53:00;159;11;WDRobinson;44.408619_-123.32105;44.408619_-123.32105_189_159_11
amro;125;s;1;1;1;1;1;1;44.41042;-123.32106;08.07.2011;189;07:08:00;174;11;WDRobinson;44.41042_-123.32106;44.41042_-123.32106_189_174_11
amro;80;s;1;1;1;1;1;1;44.414021;-123.32108;08.07.2011;189;07:37:00;203;11;WDRobinson;44.414021_-123.32108;44.414021_-123.32108_189_203_11
amro;42;cv;0;0;0;0;1;5;44.412227;-123.31856;08.07.2011;189;07:52:00;218;11;WDRobinson;44.412227_-123.31856;44.412227_-123.31856_189_218_11
amro;65;fv;0;1;0;0;0;2;44.410427;-123.31855;08.07.2011;189;08:27:00;253;11;WDRobinson;44.410427_-123.31855;44.410427_-123.31855_189_253_11
amro;80;c;0;1;1;1;0;2;44.403285;-123.29591;10.07.2011;191;06:38:00;142;11;WDRobinson;44.403285_-123.29591;44.403285_-123.29591_191_142_11
amro;3;cv;0;1;1;0;0;2;44.403285;-123.29591;10.07.2011;191;06:38:00;142;11;WDRobinson;44.403285_-123.29591;44.403285_-123.29591_191_142_11
amro;25;s;0;0;0;1;1;4;44.40149;-123.294851;10.07.2011;191;06:53:00;157;11;WDRobinson;44.40149_-123.294851;44.40149_-123.294851_191_157_11
amro;40;s;0;0;1;1;1;3;44.401191;-123.295415;10.07.2011;191;07:08:00;172;11;WDRobinson;44.401191_-123.295415;44.401191_-123.295415_191_172_11
amro;90;cs;0;1;1;0;0;2;44.40686;-123.30597;11.07.2011;192;08:20:00;243;11;RPMoore;44.40686_-123.30597;44.40686_-123.30597_192_243_11
amro;90;s;1;1;0;0;0;1;44.40506;-123.30596;11.07.2011;192;08:53:00;276;11;RPMoore;44.40506_-123.30596;44.40506_-123.30596_192_276_11
amro;10;s;1;1;1;1;0;1;44.40506;-123.30596;11.07.2011;192;08:53:00;276;11;RPMoore;44.40506_-123.30596;44.40506_-123.30596_192_276_11
amro;100;s;1;1;1;0;0;1;44.405066;-123.30345;11.07.2011;192;09:30:00;313;11;RPMoore;44.405066_-123.30345;44.405066_-123.30345_192_313_11
amro;110;s;1;1;1;1;0;1;44.60923;-123.23987;09.05.2012;130;05:19:00;42;12;WDRobinson;44.60923_-123.23987;44.60923_-123.23987_130_42_12
amro;255;s;1;1;1;1;0;1;44.60923;-123.23987;09.05.2012;130;05:19:00;42;12;WDRobinson;44.60923_-123.23987;44.60923_-123.23987_130_42_12
amro;80;s;0;0;0;1;1;4;44.5979;-123.24033;09.05.2012;130;05:29:00;52;12;WDRobinson;44.5979_-123.24033;44.5979_-123.24033_130_52_12
amro;50;s;1;1;1;1;1;1;44.5975;-123.22921;09.05.2012;130;05:40:00;63;12;WDRobinson;44.5975_-123.22921;44.5975_-123.22921_130_63_12
amro;90;s;1;1;1;1;1;1;44.5975;-123.22921;09.05.2012;130;05:40:00;63;12;WDRobinson;44.5975_-123.22921;44.5975_-123.22921_130_63_12
amro;110;s;1;1;0;1;1;1;44.59149;-123.22935;09.05.2012;130;05:49:00;72;12;WDRobinson;44.59149_-123.22935;44.59149_-123.22935_130_72_12
amro;30;c;1;1;0;0;0;1;44.59149;-123.22935;09.05.2012;130;05:49:00;72;12;WDRobinson;44.59149_-123.22935;44.59149_-123.22935_130_72_12
amro;15;c;0;0;0;1;1;4;44.59148;-123.23836;09.05.2012;130;06:00:00;83;12;WDRobinson;44.59148_-123.23836;44.59148_-123.23836_130_83_12
amro;40;s;1;1;1;1;1;1;44.59055;-123.24892;09.05.2012;130;06:10:00;93;12;WDRobinson;44.59055_-123.24892;44.59055_-123.24892_130_93_12
amro;60;s;1;1;1;1;1;1;44.59779;-123.25011;09.05.2012;130;06:20:00;103;12;WDRobinson;44.59779_-123.25011;44.59779_-123.25011_130_103_12
amro;40;s;1;1;1;1;1;1;44.60472;-123.25021;09.05.2012;130;06:31:00;114;12;WDRobinson;44.60472_-123.25021;44.60472_-123.25021_130_114_12
amro;55;s;1;1;1;1;1;1;44.59682;-123.27016;09.05.2012;130;07:06:00;149;12;WDRobinson;44.59682_-123.27016;44.59682_-123.27016_130_149_12
amro;90;s;0;0;0;0;1;5;44.56089;-123.26022;09.05.2012;130;07:58:00;201;12;WDRobinson;44.56089_-123.26022;44.56089_-123.26022_130_201_12
amro;72;s;1;1;1;1;0;1;44.59665;-123.29024;09.05.2012;130;09:00:00;263;12;WDRobinson;44.59665_-123.29024;44.59665_-123.29024_130_263_12
amro;38;cs;1;1;1;1;1;1;44.60399;-123.29039;09.05.2012;130;09:11:00;274;12;WDRobinson;44.60399_-123.29039;44.60399_-123.29039_130_274_12
amro;105;cs;0;0;1;1;0;3;44.60399;-123.29039;09.05.2012;130;09:11:00;274;12;WDRobinson;44.60399_-123.29039;44.60399_-123.29039_130_274_12
amro;18;s;1;1;1;0;0;1;44.60324;-123.30026;09.05.2012;130;09:39:00;302;12;WDRobinson;44.60324_-123.30026;44.60324_-123.30026_130_302_12
amro;50;v;0;0;0;0;1;5;44.60269;-123.3083;09.05.2012;130;09:50:00;313;12;WDRobinson;44.60269_-123.3083;44.60269_-123.3083_130_313_12
amro;90;s;0;0;1;1;1;3;44.58944;-123.30009;11.05.2012;132;05:40:00;66;12;WDRobinson;44.58944_-123.30009;44.58944_-123.30009_132_66_12
amro;42;s;1;1;1;1;1;1;44.5896;-123.2898;11.05.2012;132;05:50:00;76;12;WDRobinson;44.5896_-123.2898;44.5896_-123.2898_132_76_12
amro;7;v;1;1;1;1;0;1;44.5896;-123.2898;11.05.2012;132;05:50:00;76;12;WDRobinson;44.5896_-123.2898;44.5896_-123.2898_132_76_12
amro;75;s;1;1;1;1;1;1;44.5896;-123.2898;11.05.2012;132;05:50:00;76;12;WDRobinson;44.5896_-123.2898;44.5896_-123.2898_132_76_12
amro;30;s;0;0;1;1;1;3;44.58183;-123.28935;11.05.2012;132;06:00:00;86;12;WDRobinson;44.58183_-123.28935;44.58183_-123.28935_132_86_12
amro;30;cs;0;0;1;1;1;3;44.56791;-123.28818;11.05.2012;132;06:57:00;143;12;WDRobinson;44.56791_-123.28818;44.56791_-123.28818_132_143_12
amro;35;s;1;1;1;1;1;1;44.56031;-123.28959;11.05.2012;132;07:06:00;152;12;WDRobinson;44.56031_-123.28959;44.56031_-123.28959_132_152_12
amro;90;s;0;0;0;0;1;5;44.56161;-123.27803;11.05.2012;132;07:17:00;163;12;WDRobinson;44.56161_-123.27803;44.56161_-123.27803_132_163_12
amro;60;s;1;1;1;1;1;1;44.56013;-123.31896;11.05.2012;132;07:30:00;176;12;WDRobinson;44.56013_-123.31896;44.56013_-123.31896_132_176_12
amro;98;s;1;1;1;1;1;1;44.53859;-123.29781;11.05.2012;132;08:18:00;224;12;WDRobinson;44.53859_-123.29781;44.53859_-123.29781_132_224_12
amro;50;s;0;1;1;1;1;2;44.54601;-123.29951;11.05.2012;132;08:27:00;233;12;WDRobinson;44.54601_-123.29951;44.54601_-123.29951_132_233_12
amro;80;s;1;1;1;1;1;1;44.53994;-123.28621;11.05.2012;132;09:25:00;291;12;WDRobinson;44.53994_-123.28621;44.53994_-123.28621_132_291_12
amro;20;v;0;0;0;0;1;5;44.53994;-123.28621;11.05.2012;132;09:25:00;291;12;WDRobinson;44.53994_-123.28621;44.53994_-123.28621_132_291_12
amro;30;c;0;0;0;0;1;5;44.56687;-123.30104;12.05.2012;133;05:45:00;73;12;WDRobinson;44.56687_-123.30104;44.56687_-123.30104_133_73_12
amro;35;s;0;0;0;0;1;5;44.56603;-123.30988;12.05.2012;133;05:54:00;82;12;WDRobinson;44.56603_-123.30988;44.56603_-123.30988_133_82_12
amro;55;s;0;0;0;0;1;5;44.58025;-123.30769;12.05.2012;133;06:14:00;102;12;WDRobinson;44.58025_-123.30769;44.58025_-123.30769_133_102_12
amro;77;v;0;0;0;0;1;5;44.59068;-123.30807;12.05.2012;133;06:23:00;111;12;WDRobinson;44.59068_-123.30807;44.59068_-123.30807_133_111_12
amro;33;s;1;1;1;1;1;1;44.58557;-123.24397;12.05.2012;133;06:39:00;127;12;WDRobinson;44.58557_-123.24397;44.58557_-123.24397_133_127_12
amro;98;s;1;1;1;1;1;1;44.58557;-123.24397;12.05.2012;133;06:39:00;127;12;WDRobinson;44.58557_-123.24397;44.58557_-123.24397_133_127_12
amro;100;s;1;1;1;1;1;1;44.54735;-123.25706;13.05.2012;134;07:44:00;193;12;RPMoore;44.54735_-123.25706;44.54735_-123.25706_134_193_12
amro;90;sc;0;1;1;0;0;2;44.53941;-123.24799;13.05.2012;134;09:25:00;294;12;RPMoore;44.53941_-123.24799;44.53941_-123.24799_134_294_12
amro;70;s;0;0;0;0;1;5;44.5423;-123.36816;14.05.2012;135;06:09:00;99;12;WDRobinson;44.5423_-123.36816;44.5423_-123.36816_135_99_12
amro;45;s;1;1;1;1;1;1;44.54254;-123.37797;14.05.2012;135;06:20:00;110;12;WDRobinson;44.54254_-123.37797;44.54254_-123.37797_135_110_12
amro;200;s;1;1;0;1;1;1;44.55406;-123.28007;14.05.2012;135;06:45:00;136;12;RPMoore;44.55406_-123.28007;44.55406_-123.28007_135_136_12
amro;150;s;1;1;0;0;0;1;44.54777;-123.27875;14.05.2012;135;07:05:00;156;12;RPMoore;44.54777_-123.27875;44.54777_-123.27875_135_156_12
amro;100;s;1;1;1;1;1;1;44.54777;-123.27875;14.05.2012;135;07:05:00;156;12;RPMoore;44.54777_-123.27875;44.54777_-123.27875_135_156_12
